first_name,last_name,title,release_year,actor_id
MINNIE,KILMER,BEETHOVEN EXORCIST,2006,153
VIVIEN,BASINGER,BEETHOVEN EXORCIST,2006,158
BELA,WALKEN,BEETHOVEN EXORCIST,2006,196
SANDRA,PECK,BEVERLY OUTLAW,2006,30
JODIE,DEGENERES,BEVERLY OUTLAW,2006,41
RALPH,CRUZ,BEVERLY OUTLAW,2006,80
JOHN,SUVARI,BEVERLY OUTLAW,2006,192
SANDRA,PECK,BIRDS PERDITION,2006,30
GARY,PENN,BIRDS PERDITION,2006,73
SYLVESTER,DERN,BIRDS PERDITION,2006,109
WHOOPI,HURT,BIRDS PERDITION,2006,140
SANDRA,PECK,DUDE BLINDNESS,2006,30
VAL,BOLGER,DUDE BLINDNESS,2006,37
GROUCHO,SINATRA,DUDE BLINDNESS,2006,78
RALPH,CRUZ,DUDE BLINDNESS,2006,80
SCARLETT,DAMON,DUDE BLINDNESS,2006,81
SCARLETT,BENING,DUDE BLINDNESS,2006,124
ANGELA,WITHERSPOON,DUDE BLINDNESS,2006,144
SANDRA,PECK,DUMBO LUST,2006,30
HENRY,BERRY,DUMBO LUST,2006,60
MAE,HOFFMAN,DUMBO LUST,2006,79
RALPH,CRUZ,DUMBO LUST,2006,80
SEAN,GUINESS,DUMBO LUST,2006,90
ED,MANSFIELD,DUMBO LUST,2006,136
EWAN,GOODING,DUMBO LUST,2006,139
FAY,WOOD,DUMBO LUST,2006,156
MARY,KEITEL,DUMBO LUST,2006,198
SANDRA,PECK,FAMILY SWEET,2006,30
PENELOPE,PINKETT,FAMILY SWEET,2006,54
BURT,POSEY,FAMILY SWEET,2006,75
GROUCHO,SINATRA,FAMILY SWEET,2006,78
DARYL,WAHLBERG,FAMILY SWEET,2006,95
FAY,WOOD,FAMILY SWEET,2006,156
KENNETH,HOFFMAN,FAMILY SWEET,2006,169
MATTHEW,CARREY,FAMILY SWEET,2006,181
DEBBIE,AKROYD,FAMILY SWEET,2006,182
SANDRA,PECK,FIREHOUSE VIETNAM,2006,30
MATTHEW,LEIGH,FIREHOUSE VIETNAM,2006,103
FAY,WINSLET,FIREHOUSE VIETNAM,2006,147
BEN,HARRIS,FIREHOUSE VIETNAM,2006,152
OLYMPIA,PFEIFFER,FIREHOUSE VIETNAM,2006,171
SANDRA,PECK,MATRIX SNOWMAN,2006,30
GARY,PENN,MATRIX SNOWMAN,2006,73
RUSSELL,BACALL,MATRIX SNOWMAN,2006,112
SANDRA,PECK,SILENCE KANE,2006,30
REESE,KILMER,SILENCE KANE,2006,45
RENEE,TRACY,SILENCE KANE,2006,117
MICHAEL,BENING,SILENCE KANE,2006,174
SISSY,SOBIESKI,CLYDE THEORY,2006,31
JOHNNY,CAGE,CLYDE THEORY,2006,40
GREG,CHAPLIN,CLYDE THEORY,2006,86
MERYL,ALLEN,CLYDE THEORY,2006,194
SISSY,SOBIESKI,CRAZY HOME,2006,31
WOODY,JOLIE,CRAZY HOME,2006,82
MEG,HAWKE,CRAZY HOME,2006,97
RUSSELL,BACALL,CRAZY HOME,2006,112
MORGAN,MCDORMAND,CRAZY HOME,2006,114
ALBERT,NOLTE,CRAZY HOME,2006,125
CATE,HARRIS,CRAZY HOME,2006,141
RUSSELL,TEMPLE,CRAZY HOME,2006,149
VIVIEN,BASINGER,CRAZY HOME,2006,158
HARVEY,HOPE,CRAZY HOME,2006,161
WILL,WILSON,CRAZY HOME,2006,168
ALAN,DREYFUSS,CRAZY HOME,2006,173
GENE,MCKELLEN,CRAZY HOME,2006,177
SISSY,SOBIESKI,FACTORY DRAGON,2006,31
HENRY,BERRY,FACTORY DRAGON,2006,60
MAE,HOFFMAN,FACTORY DRAGON,2006,79
CATE,MCQUEEN,FACTORY DRAGON,2006,128
MERYL,GIBSON,FACTORY DRAGON,2006,154
MENA,HOPPER,FACTORY DRAGON,2006,170
SISSY,SOBIESKI,FERRIS MOTHER,2006,31
SISSY,SOBIESKI,GONE TROUBLE,2006,31
RICHARD,PENN,GONE TROUBLE,2006,133
EMILY,DEE,GONE TROUBLE,2006,148
CHRIS,DEPP,GONE TROUBLE,2006,160
GROUCHO,WILLIAMS,GONE TROUBLE,2006,172
SISSY,SOBIESKI,GREEK EVERYONE,2006,31
BURT,DUKAKIS,GREEK EVERYONE,2006,36
RIP,WINSLET,GREEK EVERYONE,2006,68
CATE,HARRIS,GREEK EVERYONE,2006,141
SISSY,SOBIESKI,HOOSIERS BIRDCAGE,2006,31
TIM,HACKMAN,HOOSIERS BIRDCAGE,2006,32
GOLDIE,BRODY,HOOSIERS BIRDCAGE,2006,39
DARYL,WAHLBERG,HOOSIERS BIRDCAGE,2006,95
WALTER,TORN,HOOSIERS BIRDCAGE,2006,102
DARYL,CRAWFORD,HOOSIERS BIRDCAGE,2006,129
GRETA,KEITEL,HOOSIERS BIRDCAGE,2006,130
FAY,WINSLET,HOOSIERS BIRDCAGE,2006,147
GRETA,MALDEN,HOOSIERS BIRDCAGE,2006,157
HUMPHREY,WILLIS,HOOSIERS BIRDCAGE,2006,164
SISSY,SOBIESKI,ROCKY WAR,2006,31
PENELOPE,CRONYN,ROCKY WAR,2006,104
RENEE,TRACY,ROCKY WAR,2006,117
SISSY,SOBIESKI,WISDOM WORKER,2006,31
REESE,KILMER,WISDOM WORKER,2006,45
WOODY,JOLIE,WISDOM WORKER,2006,82
JIM,MOSTEL,WISDOM WORKER,2006,99
SUSAN,DAVIS,WISDOM WORKER,2006,101
LAURA,BRODY,WISDOM WORKER,2006,159
WILLIAM,HACKMAN,WISDOM WORKER,2006,175
TIM,HACKMAN,BEHAVIOR RUNAWAY,2006,32
REESE,KILMER,BEHAVIOR RUNAWAY,2006,45
DARYL,WAHLBERG,BEHAVIOR RUNAWAY,2006,95
RITA,REYNOLDS,BEHAVIOR RUNAWAY,2006,135
ED,GUINESS,BEHAVIOR RUNAWAY,2006,179
TIM,HACKMAN,CHAPLIN LICENSE,2006,32
PENELOPE,CRONYN,CHAPLIN LICENSE,2006,104
GROUCHO,DUNST,CHAPLIN LICENSE,2006,106
GINA,DEGENERES,CHAPLIN LICENSE,2006,107
CUBA,ALLEN,CHAPLIN LICENSE,2006,118
MINNIE,KILMER,CHAPLIN LICENSE,2006,153
TIM,HACKMAN,CRUSADE HONEY,2006,32
FAY,KILMER,CRUSADE HONEY,2006,55
RAY,JOHANSSON,CRUSADE HONEY,2006,64
SEAN,GUINESS,CRUSADE HONEY,2006,90
MEG,HAWKE,CRUSADE HONEY,2006,97
MATTHEW,LEIGH,CRUSADE HONEY,2006,103
RENEE,TRACY,CRUSADE HONEY,2006,117
ALBERT,JOHANSSON,CRUSADE HONEY,2006,146
LISA,MONROE,CRUSADE HONEY,2006,178
TIM,HACKMAN,DEEP CRUSADE,2006,32
REESE,KILMER,DEEP CRUSADE,2006,45
SCARLETT,DAMON,DEEP CRUSADE,2006,81
WARREN,NOLTE,DEEP CRUSADE,2006,108
GENE,HOPKINS,DEEP CRUSADE,2006,134
OLYMPIA,PFEIFFER,DEEP CRUSADE,2006,171
GREGORY,GOODING,DEEP CRUSADE,2006,191
TIM,HACKMAN,FEUD FROGMEN,2006,32
TOM,MIRANDA,FEUD FROGMEN,2006,42
PENELOPE,CRONYN,FEUD FROGMEN,2006,104
MARY,KEITEL,FEUD FROGMEN,2006,198
TIM,HACKMAN,FIDDLER LOST,2006,32
FRANCES,DAY-LEWIS,FIDDLER LOST,2006,48
JAMES,PITT,FIDDLER LOST,2006,84
SPENCER,PECK,FIDDLER LOST,2006,87
DARYL,WAHLBERG,FIDDLER LOST,2006,95
MEG,HAWKE,FIDDLER LOST,2006,97
RUSSELL,BACALL,FIDDLER LOST,2006,112
SCARLETT,BENING,FIDDLER LOST,2006,124
CATE,MCQUEEN,FIDDLER LOST,2006,128
ANGELA,WITHERSPOON,FIDDLER LOST,2006,144
IAN,TANDY,FIDDLER LOST,2006,155
TIM,HACKMAN,HAROLD FRENCH,2006,32
NATALIE,HOPKINS,HAROLD FRENCH,2006,50
PENELOPE,CRONYN,HAROLD FRENCH,2006,104
ED,MANSFIELD,HAROLD FRENCH,2006,136
HARVEY,HOPE,HAROLD FRENCH,2006,161
JON,CHASE,HAROLD FRENCH,2006,176
GENE,MCKELLEN,HAROLD FRENCH,2006,177
TIM,HACKMAN,PACKER MADIGAN,2006,32
TIM,HACKMAN,PEACH INNOCENT,2006,32
MILLA,PECK,PEACH INNOCENT,2006,33
GARY,PENN,PEACH INNOCENT,2006,73
BURT,POSEY,PEACH INNOCENT,2006,75
GROUCHO,WILLIAMS,PEACH INNOCENT,2006,172
TIM,HACKMAN,PEARL DESTINY,2006,32
CAMERON,ZELLWEGER,PEARL DESTINY,2006,111
DARYL,CRAWFORD,PEARL DESTINY,2006,129
HARVEY,HOPE,PEARL DESTINY,2006,161
MILLA,PECK,CHANCE RESURRECTION,2006,33
CHRISTIAN,AKROYD,CHANCE RESURRECTION,2006,58
BEN,WILLIS,CHANCE RESURRECTION,2006,83
WHOOPI,HURT,CHANCE RESURRECTION,2006,140
ANGELA,WITHERSPOON,CHANCE RESURRECTION,2006,144
MERYL,ALLEN,CHANCE RESURRECTION,2006,194
MILLA,PECK,DAUGHTER MADIGAN,2006,33
ED,MANSFIELD,DAUGHTER MADIGAN,2006,136
LUCILLE,DEE,DAUGHTER MADIGAN,2006,138
JOHN,SUVARI,DAUGHTER MADIGAN,2006,192
MILLA,PECK,DREAM PICKUP,2006,33
JODIE,DEGENERES,DREAM PICKUP,2006,41
HUMPHREY,WILLIS,DREAM PICKUP,2006,164
JON,CHASE,DREAM PICKUP,2006,176
MILLA,PECK,FATAL HAUNTED,2006,33
JODIE,DEGENERES,FATAL HAUNTED,2006,41
ANGELA,HUDSON,FATAL HAUNTED,2006,65
MORGAN,MCDORMAND,FATAL HAUNTED,2006,114
FAY,WINSLET,FATAL HAUNTED,2006,147
WILL,WILSON,FATAL HAUNTED,2006,168
MILLA,PECK,FEATHERS METAL,2006,33
NATALIE,HOPKINS,FEATHERS METAL,2006,50
CHRISTIAN,AKROYD,FEATHERS METAL,2006,58
KENNETH,PALTROW,FEATHERS METAL,2006,69
WOODY,JOLIE,FEATHERS METAL,2006,82
CHARLIZE,DENCH,FEATHERS METAL,2006,89
SCARLETT,BENING,FEATHERS METAL,2006,124
JAYNE,NOLTE,FEATHERS METAL,2006,150
NICK,DEGENERES,FEATHERS METAL,2006,166
MILLA,PECK,JUGGLER HARDLY,2006,33
PENELOPE,PINKETT,JUGGLER HARDLY,2006,54
CAMERON,ZELLWEGER,JUGGLER HARDLY,2006,111
PENELOPE,MONROE,JUGGLER HARDLY,2006,120
SALMA,NOLTE,JUGGLER HARDLY,2006,122
MORGAN,WILLIAMS,JUGGLER HARDLY,2006,137
EWAN,GOODING,JUGGLER HARDLY,2006,139
MERYL,GIBSON,JUGGLER HARDLY,2006,154
ED,GUINESS,JUGGLER HARDLY,2006,179
MILLA,PECK,ROBBERS JOON,2006,33
ANGELA,HUDSON,ROBBERS JOON,2006,65
MATTHEW,LEIGH,ROBBERS JOON,2006,103
CUBA,ALLEN,ROBBERS JOON,2006,118
JADA,RYDER,ROBBERS JOON,2006,142
MILLA,PECK,ROCK INSTINCT,2006,33
JOHNNY,CAGE,ROCK INSTINCT,2006,40
JULIA,BARRYMORE,ROCK INSTINCT,2006,47
GARY,PHOENIX,ROCK INSTINCT,2006,51
JUDE,CRUISE,ROCK INSTINCT,2006,57
CAMERON,ZELLWEGER,ROCK INSTINCT,2006,111
AL,GARLAND,ROCK INSTINCT,2006,165
ED,GUINESS,ROCK INSTINCT,2006,179
MILLA,PECK,TEEN APOLLO,2006,33
NICK,STALLONE,TEEN APOLLO,2006,44
CARMEN,HUNT,TEEN APOLLO,2006,52
GREG,CHAPLIN,TEEN APOLLO,2006,86
RIVER,DEAN,TEEN APOLLO,2006,143
MILLA,PECK,TEMPLE ATTRACTION,2006,33
KENNETH,PESCI,TEMPLE ATTRACTION,2006,88
GROUCHO,DUNST,TEMPLE ATTRACTION,2006,106
JANE,JACKMAN,TEMPLE ATTRACTION,2006,131
CHRISTOPHER,WEST,TEMPLE ATTRACTION,2006,163
MILLA,PECK,WATERSHIP FRONTIER,2006,33
DAN,HARRIS,WATERSHIP FRONTIER,2006,56
ANGELA,HUDSON,WATERSHIP FRONTIER,2006,65
ALBERT,NOLTE,WATERSHIP FRONTIER,2006,125
CATE,MCQUEEN,WATERSHIP FRONTIER,2006,128
MICHAEL,BOLGER,WATERSHIP FRONTIER,2006,185
MILLA,PECK,WHISPERER GIANT,2006,33
JESSICA,BAILEY,WHISPERER GIANT,2006,67
BELA,WALKEN,WHISPERER GIANT,2006,196
MILLA,PECK,WRONG BEHAVIOR,2006,33
GARY,PHOENIX,WRONG BEHAVIOR,2006,51
CARY,MCCONAUGHEY,WRONG BEHAVIOR,2006,77
SIDNEY,CROWE,WRONG BEHAVIOR,2006,105
MORGAN,MCDORMAND,WRONG BEHAVIOR,2006,114
ED,MANSFIELD,WRONG BEHAVIOR,2006,136
MENA,HOPPER,WRONG BEHAVIOR,2006,170
GREGORY,GOODING,WRONG BEHAVIOR,2006,191
THORA,TEMPLE,WRONG BEHAVIOR,2006,200
AUDREY,OLIVIER,DORADO NOTTING,2006,34
JESSICA,BAILEY,DORADO NOTTING,2006,67
GENE,WILLIS,DORADO NOTTING,2006,96
FAY,WOOD,DORADO NOTTING,2006,156
AUDREY,OLIVIER,GUNFIGHTER MUSSOLINI,2006,34
JUDY,DEAN,GUNFIGHTER MUSSOLINI,2006,35
SCARLETT,DAMON,GUNFIGHTER MUSSOLINI,2006,81
RUSSELL,CLOSE,GUNFIGHTER MUSSOLINI,2006,183
AUDREY,OLIVIER,KANE EXORCIST,2006,34
BURT,DUKAKIS,KANE EXORCIST,2006,36
HENRY,BERRY,KANE EXORCIST,2006,60
CHRISTOPHER,BERRY,KANE EXORCIST,2006,91
GROUCHO,WILLIAMS,KANE EXORCIST,2006,172
AUDREY,OLIVIER,LOATHING LEGALLY,2006,34
GARY,PHOENIX,LOATHING LEGALLY,2006,51
SUSAN,DAVIS,LOATHING LEGALLY,2006,110
MORGAN,HOPKINS,LOATHING LEGALLY,2006,113
GRETA,KEITEL,LOATHING LEGALLY,2006,130
AUDREY,OLIVIER,PEAK FOREVER,2006,34
KENNETH,PESCI,PEAK FOREVER,2006,88
ANGELA,WITHERSPOON,PEAK FOREVER,2006,144
DEBBIE,AKROYD,PEAK FOREVER,2006,182
GREGORY,GOODING,PEAK FOREVER,2006,191
AUDREY,OLIVIER,REDEMPTION COMFORTS,2006,34
KENNETH,PALTROW,REDEMPTION COMFORTS,2006,69
MILLA,KEITEL,REDEMPTION COMFORTS,2006,74
ALBERT,JOHANSSON,REDEMPTION COMFORTS,2006,146
DEBBIE,AKROYD,REDEMPTION COMFORTS,2006,182
AUDREY,OLIVIER,SHIP WONDERLAND,2006,34
MAE,HOFFMAN,SHIP WONDERLAND,2006,79
RALPH,CRUZ,SHIP WONDERLAND,2006,80
KENNETH,TORN,SHIP WONDERLAND,2006,94
CUBA,ALLEN,SHIP WONDERLAND,2006,118
WARREN,JACKMAN,SHIP WONDERLAND,2006,119
NICK,DEGENERES,SHIP WONDERLAND,2006,166
CUBA,BIRCH,SHIP WONDERLAND,2006,189
AUDREY,OLIVIER,SQUAD FISH,2006,34
PARKER,GOLDBERG,SQUAD FISH,2006,46
MILLA,KEITEL,SQUAD FISH,2006,74
FRANCES,TOMEI,SQUAD FISH,2006,126
MATTHEW,CARREY,SQUAD FISH,2006,181
AUDREY,OLIVIER,VOLUME HOUSE,2006,34
GARY,PENN,VOLUME HOUSE,2006,73
KENNETH,TORN,VOLUME HOUSE,2006,94
CHRIS,DEPP,VOLUME HOUSE,2006,160
REESE,WEST,VOLUME HOUSE,2006,197
JUDY,DEAN,BALLROOM MOCKINGBIRD,2006,35
ADAM,GRANT,BALLROOM MOCKINGBIRD,2006,71
BEN,WILLIS,BALLROOM MOCKINGBIRD,2006,83
DARYL,WAHLBERG,BALLROOM MOCKINGBIRD,2006,95
HARRISON,BALE,BALLROOM MOCKINGBIRD,2006,115
LUCILLE,DEE,BALLROOM MOCKINGBIRD,2006,138
GENE,MCKELLEN,BALLROOM MOCKINGBIRD,2006,177
JUDY,DEAN,NASH CHOCOLAT,2006,35
ANGELA,HUDSON,NASH CHOCOLAT,2006,65
BEN,WILLIS,NASH CHOCOLAT,2006,83
HARRISON,BALE,NASH CHOCOLAT,2006,115
BEN,HARRIS,NASH CHOCOLAT,2006,152
HUMPHREY,GARLAND,NASH CHOCOLAT,2006,184
BELA,WALKEN,NASH CHOCOLAT,2006,196
JUDY,DEAN,QUEST MUSSOLINI,2006,35
JUDE,CRUISE,QUEST MUSSOLINI,2006,57
JAYNE,NEESON,QUEST MUSSOLINI,2006,62
GARY,PENN,QUEST MUSSOLINI,2006,73
RENEE,TRACY,QUEST MUSSOLINI,2006,117
JUDY,DEAN,ROCKETEER MOTHER,2006,35
TOM,MIRANDA,ROCKETEER MOTHER,2006,42
CHRIS,BRIDGES,ROCKETEER MOTHER,2006,98
RENEE,TRACY,ROCKETEER MOTHER,2006,117
WARREN,JACKMAN,ROCKETEER MOTHER,2006,119
MERYL,ALLEN,ROCKETEER MOTHER,2006,194
JAYNE,SILVERSTONE,ROCKETEER MOTHER,2006,195
JUDY,DEAN,RUGRATS SHAKESPEARE,2006,35
GARY,PENN,RUGRATS SHAKESPEARE,2006,73
DARYL,WAHLBERG,RUGRATS SHAKESPEARE,2006,95
MORGAN,HOPKINS,RUGRATS SHAKESPEARE,2006,113
KIM,ALLEN,RUGRATS SHAKESPEARE,2006,145
CUBA,BIRCH,RUGRATS SHAKESPEARE,2006,189
BURT,DUKAKIS,ALIEN CENTER,2006,36
KENNETH,PALTROW,ALIEN CENTER,2006,69
SIDNEY,CROWE,ALIEN CENTER,2006,105
RENEE,TRACY,ALIEN CENTER,2006,117
HUMPHREY,WILLIS,ALIEN CENTER,2006,164
MENA,HOPPER,ALIEN CENTER,2006,170
BURT,DUKAKIS,BLINDNESS GUN,2006,36
CHRIS,BRIDGES,BLINDNESS GUN,2006,98
ADAM,HOPPER,BLINDNESS GUN,2006,132
BURT,DUKAKIS,GUN BONNIE,2006,36
GROUCHO,SINATRA,GUN BONNIE,2006,78
IAN,TANDY,GUN BONNIE,2006,155
WILL,WILSON,GUN BONNIE,2006,168
MATTHEW,CARREY,GUN BONNIE,2006,181
BURT,DUKAKIS,HEAVEN FREEDOM,2006,36
KIRK,JOVOVICH,HEAVEN FREEDOM,2006,43
CHARLIZE,DENCH,HEAVEN FREEDOM,2006,89
ADAM,HOPPER,HEAVEN FREEDOM,2006,132
RICHARD,PENN,HEAVEN FREEDOM,2006,133
MORGAN,WILLIAMS,HEAVEN FREEDOM,2006,137
ALBERT,JOHANSSON,HEAVEN FREEDOM,2006,146
FAY,WINSLET,HEAVEN FREEDOM,2006,147
OPRAH,KILMER,HEAVEN FREEDOM,2006,162
GREGORY,GOODING,HEAVEN FREEDOM,2006,191
BURT,DUKAKIS,INTOLERABLE INTENTIONS,2006,36
JOHNNY,CAGE,INTOLERABLE INTENTIONS,2006,40
KENNETH,PALTROW,INTOLERABLE INTENTIONS,2006,69
MICHELLE,MCCONAUGHEY,INTOLERABLE INTENTIONS,2006,70
MEG,HAWKE,INTOLERABLE INTENTIONS,2006,97
OLYMPIA,PFEIFFER,INTOLERABLE INTENTIONS,2006,171
BURT,DUKAKIS,MENAGERIE RUSHMORE,2006,36
RAY,JOHANSSON,MENAGERIE RUSHMORE,2006,64
BURT,DUKAKIS,TALENTED HOMICIDE,2006,36
NICK,STALLONE,TALENTED HOMICIDE,2006,44
MINNIE,ZELLWEGER,TALENTED HOMICIDE,2006,85
JANE,JACKMAN,TALENTED HOMICIDE,2006,131
JADA,RYDER,TALENTED HOMICIDE,2006,142
BURT,DUKAKIS,TRUMAN CRAZY,2006,36
CARMEN,HUNT,TRUMAN CRAZY,2006,52
MARY,TANDY,TRUMAN CRAZY,2006,66
JESSICA,BAILEY,TRUMAN CRAZY,2006,67
SIDNEY,CROWE,TRUMAN CRAZY,2006,105
GENE,HOPKINS,TRUMAN CRAZY,2006,134
BURT,DUKAKIS,VALENTINE VANISHING,2006,36
ED,GUINESS,VALENTINE VANISHING,2006,179
BURT,DUKAKIS,WANDA CHAMBER,2006,36
ADAM,GRANT,WANDA CHAMBER,2006,71
SEAN,WILLIAMS,WANDA CHAMBER,2006,72
MILLA,KEITEL,WANDA CHAMBER,2006,74
MATTHEW,LEIGH,WANDA CHAMBER,2006,103
DAN,STREEP,WANDA CHAMBER,2006,116
GENE,MCKELLEN,WANDA CHAMBER,2006,177
VAL,BOLGER,ALASKA PHANTOM,2006,37
BURT,POSEY,ALASKA PHANTOM,2006,75
SIDNEY,CROWE,ALASKA PHANTOM,2006,105
SYLVESTER,DERN,ALASKA PHANTOM,2006,109
ALBERT,JOHANSSON,ALASKA PHANTOM,2006,146
GENE,MCKELLEN,ALASKA PHANTOM,2006,177
JEFF,SILVERSTONE,ALASKA PHANTOM,2006,180
VAL,BOLGER,CARRIE BUNCH,2006,37
MENA,TEMPLE,CARRIE BUNCH,2006,53
JUDE,CRUISE,CARRIE BUNCH,2006,57
ANGELINA,ASTAIRE,CARRIE BUNCH,2006,76
KENNETH,TORN,CARRIE BUNCH,2006,94
GRETA,MALDEN,CARRIE BUNCH,2006,157
BELA,WALKEN,CARRIE BUNCH,2006,196
VAL,BOLGER,FIREBALL PHILADELPHIA,2006,37
JUDE,CRUISE,FIREBALL PHILADELPHIA,2006,57
ADAM,GRANT,FIREBALL PHILADELPHIA,2006,71
JAMES,PITT,FIREBALL PHILADELPHIA,2006,84
FRANCES,TOMEI,FIREBALL PHILADELPHIA,2006,126
VAL,BOLGER,INTRIGUE WORST,2006,37
REESE,KILMER,INTRIGUE WORST,2006,45
GARY,PENN,INTRIGUE WORST,2006,73
GINA,DEGENERES,INTRIGUE WORST,2006,107
CATE,HARRIS,INTRIGUE WORST,2006,141
MERYL,GIBSON,INTRIGUE WORST,2006,154
FAY,WOOD,INTRIGUE WORST,2006,156
VAL,BOLGER,METROPOLIS COMA,2006,37
DUSTIN,TAUTOU,METROPOLIS COMA,2006,59
RAY,JOHANSSON,METROPOLIS COMA,2006,64
GENE,WILLIS,METROPOLIS COMA,2006,96
JIM,MOSTEL,METROPOLIS COMA,2006,99
CUBA,ALLEN,METROPOLIS COMA,2006,118
VAL,BOLGER,PATHS CONTROL,2006,37
ANNE,CRONYN,PATHS CONTROL,2006,49
KIRSTEN,AKROYD,PATHS CONTROL,2006,92
SUSAN,DAVIS,PATHS CONTROL,2006,101
ROCK,DUKAKIS,PATHS CONTROL,2006,188
VAL,BOLGER,STALLION SUNDANCE,2006,37
TOM,MCKELLEN,STALLION SUNDANCE,2006,38
RIP,WINSLET,STALLION SUNDANCE,2006,68
WOODY,JOLIE,STALLION SUNDANCE,2006,82
KENNETH,PESCI,STALLION SUNDANCE,2006,88
KEVIN,GARLAND,STALLION SUNDANCE,2006,127
JON,CHASE,STALLION SUNDANCE,2006,176
VAL,BOLGER,STAMPEDE DISTURBING,2006,37
NATALIE,HOPKINS,STAMPEDE DISTURBING,2006,50
RIP,WINSLET,STAMPEDE DISTURBING,2006,68
MAE,HOFFMAN,STAMPEDE DISTURBING,2006,79
CATE,HARRIS,STAMPEDE DISTURBING,2006,141
VIVIEN,BASINGER,STAMPEDE DISTURBING,2006,158
VAL,BOLGER,UNITED PILOT,2006,37
REESE,KILMER,UNITED PILOT,2006,45
RAY,JOHANSSON,UNITED PILOT,2006,64
SEAN,GUINESS,UNITED PILOT,2006,90
MENA,HOPPER,UNITED PILOT,2006,170
ROCK,DUKAKIS,UNITED PILOT,2006,188
VAL,BOLGER,WATCH TRACY,2006,37
FAY,KILMER,WATCH TRACY,2006,55
CARY,MCCONAUGHEY,WATCH TRACY,2006,77
GROUCHO,SINATRA,WATCH TRACY,2006,78
JEFF,SILVERSTONE,WATCH TRACY,2006,180
VAL,BOLGER,WORKING MICROCOSMOS,2006,37
KENNETH,TORN,WORKING MICROCOSMOS,2006,94
LUCILLE,DEE,WORKING MICROCOSMOS,2006,138
GEOFFREY,HESTON,WORKING MICROCOSMOS,2006,151
ROCK,DUKAKIS,WORKING MICROCOSMOS,2006,188
TOM,MCKELLEN,ANALYZE HOOSIERS,2006,38
TOM,MIRANDA,ANALYZE HOOSIERS,2006,42
JESSICA,BAILEY,ANALYZE HOOSIERS,2006,67
GRETA,MALDEN,ANALYZE HOOSIERS,2006,157
ED,GUINESS,ANALYZE HOOSIERS,2006,179
TOM,MCKELLEN,CLUB GRAFFITI,2006,38
MORGAN,WILLIAMS,CLUB GRAFFITI,2006,137
LISA,MONROE,CLUB GRAFFITI,2006,178
DEBBIE,AKROYD,CLUB GRAFFITI,2006,182
TOM,MCKELLEN,CONGENIALITY QUEST,2006,38
NICK,STALLONE,CONGENIALITY QUEST,2006,44
CHRISTOPHER,BERRY,CONGENIALITY QUEST,2006,91
TOM,MCKELLEN,DESIRE ALIEN,2006,38
JOHNNY,CAGE,DESIRE ALIEN,2006,40
ANGELINA,ASTAIRE,DESIRE ALIEN,2006,76
JULIANNE,DENCH,DESIRE ALIEN,2006,123
CATE,HARRIS,DESIRE ALIEN,2006,141
LAURA,BRODY,DESIRE ALIEN,2006,159
ROCK,DUKAKIS,DESIRE ALIEN,2006,188
TOM,MCKELLEN,FRISCO FORREST,2006,38
ANGELA,HUDSON,FRISCO FORREST,2006,65
KIRSTEN,AKROYD,FRISCO FORREST,2006,92
GINA,DEGENERES,FRISCO FORREST,2006,107
DAN,STREEP,FRISCO FORREST,2006,116
LIZA,BERGMAN,FRISCO FORREST,2006,121
ALBERT,NOLTE,FRISCO FORREST,2006,125
RICHARD,PENN,FRISCO FORREST,2006,133
ROCK,DUKAKIS,FRISCO FORREST,2006,188
TOM,MCKELLEN,GENTLEMEN STAGE,2006,38
DARYL,WAHLBERG,GENTLEMEN STAGE,2006,95
MORGAN,HOPKINS,GENTLEMEN STAGE,2006,113
LIZA,BERGMAN,GENTLEMEN STAGE,2006,121
RITA,REYNOLDS,GENTLEMEN STAGE,2006,135
GRETA,MALDEN,GENTLEMEN STAGE,2006,157
HARVEY,HOPE,GENTLEMEN STAGE,2006,161
ED,GUINESS,GENTLEMEN STAGE,2006,179
TOM,MCKELLEN,IDAHO LOVE,2006,38
PARKER,GOLDBERG,IDAHO LOVE,2006,46
RAY,JOHANSSON,IDAHO LOVE,2006,64
FAY,WOOD,IDAHO LOVE,2006,156
HUMPHREY,WILLIS,IDAHO LOVE,2006,164
MICHAEL,BOLGER,IDAHO LOVE,2006,185
TOM,MCKELLEN,IDOLS SNATCHERS,2006,38
ADAM,GRANT,IDOLS SNATCHERS,2006,71
SEAN,WILLIAMS,IDOLS SNATCHERS,2006,72
RUSSELL,BACALL,IDOLS SNATCHERS,2006,112
ALBERT,NOLTE,IDOLS SNATCHERS,2006,125
JANE,JACKMAN,IDOLS SNATCHERS,2006,131
OLYMPIA,PFEIFFER,IDOLS SNATCHERS,2006,171
MARY,KEITEL,IDOLS SNATCHERS,2006,198
TOM,MCKELLEN,KISSING DOLLS,2006,38
JADA,RYDER,KISSING DOLLS,2006,142
GEOFFREY,HESTON,KISSING DOLLS,2006,151
TOM,MCKELLEN,LEGEND JEDI,2006,38
ANGELA,HUDSON,LEGEND JEDI,2006,65
PENELOPE,CRONYN,LEGEND JEDI,2006,104
CATE,MCQUEEN,LEGEND JEDI,2006,128
TOM,MCKELLEN,PURPLE MOVIE,2006,38
FRANCES,DAY-LEWIS,PURPLE MOVIE,2006,48
CHRIS,BRIDGES,PURPLE MOVIE,2006,98
